pair,setup,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,fees_idr,pnl_idr
sol_idr,trend_pullback,2026-09-06T08:15:00+00:00,1838811,0.05438296,2026-09-08T06:30:00+00:00,1809060,stop_loss,578.86,-2196.81
sol_idr,range_reversion,2026-09-09T20:30:00+00:00,1792938,0.05577437,2026-09-09T22:15:00+00:00,1770485,stop_loss,580.11,-1832.42
sol_idr,range_reversion,2026-09-13T09:00:00+00:00,1756232,0.05694008,2026-09-13T12:00:00+00:00,1755279,regime_exit,584.21,-638.48
eth_idr,range_reversion,2026-09-13T09:45:00+00:00,43622000,0.00229242,2026-09-13T13:30:00+00:00,43376000,stop_loss,582.47,-1146.41
sol_idr,trend_pullback,2026-09-14T23:45:00+00:00,1800317,0.05554577,2026-09-15T08:15:00+00:00,1772336,stop_loss,579.08,-2133.31
sol_idr,range_reversion,2026-09-15T15:00:00+00:00,1747599,0.05722136,2026-09-15T19:00:00+00:00,1728715,stop_loss,580.70,-1661.27
eth_idr,trend_pullback,2026-09-18T13:15:00+00:00,44302000,0.00225723,2026-09-18T14:00:00+00:00,45043000,take_profit,590.12,1082.48
sol_idr,trend_pullback,2026-09-18T19:45:00+00:00,1984007,0.05040304,2026-09-19T22:15:00+00:00,1927719,stop_loss,574.69,-3411.78
eth_idr,trend_pullback,2026-09-19T04:30:00+00:00,45975000,0.00217509,2026-09-20T03:00:00+00:00,45208000,stop_loss,578.69,-2246.98
sol_idr,range_reversion,2026-09-20T02:45:00+00:00,1918923,0.05211256,2026-09-20T03:00:00+00:00,1886228,stop_loss,578.57,-2282.39
btc_idr,trend_pullback,2026-09-19T02:15:00+00:00,1423781000,0.00007023,2026-09-20T03:45:00+00:00,1404549000,stop_loss,579.73,-1930.40
sol_idr,trend_pullback,2026-09-20T16:15:00+00:00,1916152,0.05218792,2026-09-21T00:15:00+00:00,1965427,take_profit,593.20,1978.36
sol_idr,trend_pullback,2026-09-21T05:00:00+00:00,1977346,0.05057283,2026-09-21T08:45:00+00:00,2031885,take_profit,593.84,2164.35
eth_idr,trend_pullback,2026-09-21T08:30:00+00:00,47250000,0.00211640,2026-09-21T09:45:00+00:00,48193000,take_profit,591.23,1404.54
btc_idr,trend_pullback,2026-09-21T23:30:00+00:00,1532583000,0.00006524,2026-09-22T01:30:00+00:00,1508209000,stop_loss,578.87,-2169.03
eth_idr,trend_pullback,2026-09-21T14:15:00+00:00,48383000,0.00206684,2026-09-23T04:30:00+00:00,49515000,take_profit,592.41,1747.26
btc_idr,trend_pullback,2026-09-22T03:00:00+00:00,1513243000,0.00006608,,,open at end,242.19,
eth_idr,trend_pullback,2026-09-23T06:00:00+00:00,49358000,0.00202601,,,open at end,242.20,
